engine_id,cycle,rul,sensor_2,sensor_3,sensor_4,sensor_7,sensor_11,sensor_12,sensor_15,sensor_20,sensor_21
2,111,176,642.24,1576.85,1393.76,554.42,47.18,522.32,8.4437,39.16,23.4703
2,112,175,642.49,1588.35,1397.2,554.33,47.37,522.23,8.4025,39.06,23.3444
2,113,174,641.95,1584.21,1404.74,554.07,47.23,522.1,8.3994,39.12,23.5029
2,114,173,642.13,1576.56,1397.05,555.1,47.19,522.13,8.4119,39.06,23.3784
2,115,172,642.16,1583.27,1401.33,554.37,47.14,522.1,8.395,38.89,23.313
2,116,171,642.38,1577.87,1398.39,554.45,47.01,522.48,8.3895,38.96,23.4542
2,117,170,641.97,1583.84,1395.4,554.6,47.23,522.39,8.4365,39.05,23.432
2,118,169,641.95,1580.49,1400.99,553.96,47.11,522.23,8.3735,39.04,23.2912
2,119,168,642.67,1585.06,1401.87,554.32,47.24,522.21,8.4236,38.74,23.3731
2,120,167,642.01,1589.61,1394.39,554.42,47.22,521.62,8.3666,39.18,23.4077
2,121,166,642.04,1580.19,1391.52,554.51,47.28,522.31,8.4134,39.09,23.3381
2,122,165,642.08,1585.52,1405.27,553.82,47.23,521.96,8.3783,38.88,23.3284
2,123,164,642.11,1588.59,1403.23,554.31,47.21,522.14,8.3887,38.86,23.4492
2,124,163,642.37,1583.12,1399.26,554.58,47.06,522.64,8.4049,39.03,23.3364
2,125,162,642.71,1586.32,1397.94,554.81,47.31,522.23,8.4012,39.09,23.3785
2,126,161,642.07,1587.45,1403.41,554.03,47.28,521.95,8.4243,38.91,23.3592
2,127,160,642.26,1586.65,1400.81,554.08,47.21,522.2,8.4476,39.08,23.34
2,128,159,641.54,1592.2,1397.34,554.16,47.2,522.36,8.4098,39.05,23.3966
2,129,158,641.66,1590.59,1400.25,554.6,47.23,522.19,8.3986,38.96,23.4331
2,130,157,642.06,1584.83,1409.98,554.42,47.26,522.4,8.4145,38.92,23.3645
2,131,156,641.96,1587.61,1394.26,554.88,47.36,522.37,8.4074,39.02,23.4016
2,132,155,642.01,1586.66,1398.78,554.4,47.12,522.25,8.4102,38.91,23.313
2,133,154,642.84,1581.22,1393.87,554.21,47.18,521.71,8.4054,38.89,23.2668
2,134,153,642.76,1586.44,1406.2,553.88,47.17,521.95,8.381,38.95,23.3367
2,135,152,642.02,1580.12,1404.56,554.52,47.34,522.13,8.4108,38.91,23.3992
2,136,151,642.06,1582.91,1402.67,554.5,47.09,521.86,8.3889,39.0,23.4236
2,137,150,642.46,1585.36,1406.79,554.42,47.39,522.21,8.369,38.98,23.3517
2,138,149,642.34,1585.19,1398.95,555.03,47.16,521.73,8.4125,38.82,23.4346
2,139,148,642.63,1590.88,1400.87,554.24,47.3,522.61,8.3919,38.94,23.4316
2,140,147,642.29,1593.7,1403.14,554.86,47.32,522.49,8.4243,39.01,23.474
2,141,146,642.07,1585.09,1403.25,554.7,47.43,522.5,8.4254,39.02,23.4038
2,142,145,641.91,1586.41,1401.27,554.18,47.3,522.18,8.3936,39.0,23.4716
2,143,144,642.31,1588.88,1400.49,554.05,47.3,521.73,8.423,38.82,23.4197
2,144,143,642.02,1584.35,1401.21,553.96,47.32,522.11,8.3836,39.19,23.3494
2,145,142,642.01,1582.72,1403.53,554.1,47.33,521.93,8.3967,38.83,23.5167
2,146,141,642.52,1590.06,1405.09,554.25,47.3,522.0,8.4074,38.97,23.4017
2,147,140,642.27,1588.78,1394.58,554.16,47.48,521.91,8.3896,38.89,23.3356
2,148,139,642.65,1584.5,1398.3,554.32,47.31,522.57,8.4128,39.13,23.3971
2,149,138,642.03,1587.88,1404.41,553.84,47.31,521.87,8.387,38.89,23.4024
2,150,137,642.62,1585.43,1393.74,554.13,47.15,522.22,8.4175,39.03,23.2996
2,151,136,642.54,1590.21,1398.31,553.66,47.33,522.28,8.4173,38.92,23.3831
2,152,135,642.38,1583.49,1400.9,553.86,47.25,522.06,8.4123,38.86,23.3666
2,153,134,641.96,1594.33,1397.52,553.78,47.29,521.82,8.4262,38.71,23.3222
2,154,133,642.34,1591.3,1413.28,554.45,47.23,522.21,8.4161,38.89,23.4216
2,155,132,642.17,1580.93,1397.45,553.84,47.23,521.91,8.4029,38.99,23.3634
2,156,131,642.15,1578.73,1399.13,554.7,47.31,522.14,8.4075,39.07,23.3474
2,157,130,642.04,1588.7,1400.63,553.71,47.45,522.25,8.4137,38.97,23.2225
2,158,129,641.99,1586.95,1404.68,554.67,47.45,522.32,8.4324,39.03,23.422
2,159,128,641.81,1593.89,1399.71,553.7,47.26,522.2,8.4138,38.89,23.3979
2,160,127,642.53,1585.65,1409.72,554.65,47.46,521.96,8.4012,38.92,23.4119
2,161,126,642.08,1586.65,1396.32,554.18,47.19,521.96,8.4601,38.83,23.4036
2,162,125,641.71,1588.83,1401.23,553.95,47.42,522.09,8.3739,39.05,23.4045
2,163,124,642.88,1589.56,1396.2,553.96,47.29,521.55,8.3904,38.94,23.4442
2,164,123,642.82,1588.23,1405.5,554.31,47.32,521.74,8.4304,38.97,23.4381
2,165,122,642.17,1588.55,1402.96,553.71,47.39,522.28,8.4068,38.93,23.4707
2,166,121,641.79,1589.09,1394.26,553.71,47.43,521.96,8.4111,38.87,23.4352
2,167,120,642.25,1588.74,1395.35,553.62,47.39,522.11,8.4261,38.84,23.3977
2,168,119,642.55,1593.95,1404.01,554.32,47.3,521.89,8.4329,38.84,23.3787
2,169,118,642.26,1581.85,1406.06,553.06,47.33,521.77,8.4214,38.93,23.3766
2,170,117,642.14,1577.26,1405.93,553.84,47.35,522.36,8.4079,38.88,23.3532
2,171,116,642.21,1587.94,1410.34,553.84,47.34,521.89,8.4027,38.91,23.287
2,172,115,642.07,1589.42,1398.26,553.69,47.25,521.42,8.4109,39.09,23.3496
2,173,114,642.66,1589.0,1403.22,554.64,47.27,521.4,8.4288,38.92,23.3576
2,174,113,642.34,1588.01,1403.24,553.76,47.31,521.85,8.3994,39.02,23.3513
2,175,112,642.46,1584.58,1398.37,554.01,47.45,522.2,8.417,38.88,23.3065
2,176,111,642.32,1585.73,1405.47,554.15,47.22,521.54,8.4189,39.08,23.4372
2,177,110,642.35,1586.88,1400.31,554.59,47.42,521.95,8.4153,38.74,23.3538
2,178,109,642.43,1590.29,1404.39,553.83,47.56,521.97,8.3914,38.85,23.353
2,179,108,642.33,1584.55,1399.3,553.86,47.37,522.48,8.4462,38.91,23.3329
2,180,107,642.5,1593.51,1402.27,554.21,47.52,521.76,8.4404,39.04,23.3712
2,181,106,642.01,1585.87,1399.24,554.29,47.27,522.19,8.4148,38.92,23.3777
2,182,105,642.39,1586.42,1406.61,553.63,47.52,522.39,8.4072,39.04,23.2931
2,183,104,642.6,1584.95,1406.15,554.35,47.24,521.84,8.4225,38.85,23.3851
2,184,103,642.43,1585.66,1408.13,554.99,47.47,521.86,8.3996,38.85,23.4003
2,185,102,642.66,1581.09,1407.11,554.53,47.23,522.22,8.42,38.94,23.2801
2,186,101,642.8,1582.46,1404.35,554.42,47.47,521.82,8.4131,38.75,23.3416
2,187,100,642.69,1588.88,1407.54,553.32,47.51,521.09,8.4101,38.93,23.3926
2,188,99,642.64,1582.97,1402.72,554.26,47.37,522.34,8.4124,38.82,23.306
2,189,98,642.81,1583.54,1403.09,554.03,47.42,521.7,8.4253,39.02,23.2923
2,190,97,642.48,1592.5,1405.73,554.4,47.2,521.73,8.4128,39.04,23.2623
2,191,96,642.23,1584.59,1407.64,553.42,47.4,521.92,8.4694,38.93,23.3507
2,192,95,642.18,1589.95,1404.07,553.09,47.49,521.7,8.4309,38.87,23.3049
2,193,94,642.13,1588.28,1399.59,553.54,47.3,521.16,8.4143,38.73,23.2606
2,194,93,643.1,1592.38,1404.64,553.86,47.69,522.17,8.4304,38.9,23.3282
2,195,92,643.24,1591.55,1410.18,553.22,47.32,521.92,8.4224,39.09,23.3326
2,196,91,642.64,1591.39,1408.59,554.31,47.43,522.02,8.4614,39.04,23.3682
2,197,90,642.55,1588.64,1403.29,554.07,47.36,521.47,8.4387,38.79,23.3426
2,198,89,643.21,1596.17,1402.91,553.94,47.14,521.5,8.441,38.9,23.2813
2,199,88,642.44,1587.17,1409.39,554.06,47.49,521.22,8.429,39.08,23.2433
2,200,87,642.74,1589.73,1406.28,553.13,47.44,521.69,8.4143,38.95,23.4101
2,201,86,642.31,1595.57,1400.92,554.25,47.44,521.88,8.4458,38.93,23.3551
2,202,85,642.56,1589.47,1408.72,554.14,47.45,522.01,8.4287,38.68,23.1814
2,203,84,641.95,1593.02,1410.33,553.2,47.58,521.41,8.4197,38.7,23.1596
2,204,83,642.46,1591.84,1404.01,553.94,47.43,521.33,8.4779,38.93,23.3788
2,205,82,642.65,1586.59,1409.11,552.83,47.42,521.48,8.4298,39.01,23.3266
2,206,81,642.51,1588.18,1411.14,553.86,47.24,521.37,8.4086,38.8,23.3974
2,207,80,642.73,1591.04,1402.94,553.06,47.39,521.55,8.4175,38.87,23.308
2,208,79,642.6,1590.29,1407.93,553.09,47.51,521.64,8.458,38.75,23.2931
2,209,78,642.27,1590.92,1409.2,553.66,47.43,520.72,8.4281,38.97,23.3362
2,210,77,642.88,1583.56,1396.99,553.5,47.51,521.77,8.4317,38.92,23.2484
2,211,76,642.8,1584.65,1409.23,552.47,47.48,521.67,8.452,38.86,23.2252
2,212,75,642.54,1586.71,1406.43,553.32,47.51,521.74,8.461,39.03,23.2138
2,213,74,642.39,1594.64,1407.38,554.04,47.56,521.65,8.4354,38.73,23.3246
2,214,73,642.39,1588.17,1402.21,553.86,47.49,521.81,8.4428,38.82,23.2857
2,215,72,642.97,1591.44,1411.63,553.75,47.57,521.02,8.4192,38.72,23.117
2,216,71,642.46,1583.46,1408.68,553.01,47.53,522.19,8.452,38.97,23.3221
2,217,70,643.3,1585.11,1407.97,553.22,47.51,521.29,8.4982,38.94,23.2658
2,218,69,642.91,1592.69,1412.7,553.09,47.56,521.7,8.4763,38.87,23.2734
2,219,68,642.88,1592.52,1412.91,553.28,47.71,521.74,8.46,38.78,23.371
2,220,67,642.87,1600.76,1406.68,552.92,47.54,520.77,8.4123,38.86,23.3541
2,221,66,643.09,1586.57,1408.21,553.77,47.47,521.46,8.4446,38.99,23.3309
2,222,65,643.16,1590.78,1411.66,553.56,47.52,521.46,8.4414,38.75,23.3147
2,223,64,643.06,1596.47,1406.28,553.91,47.62,520.84,8.4348,38.84,23.2077
2,224,63,642.86,1592.47,1414.63,553.17,47.74,521.16,8.4495,38.79,23.2336
2,225,62,642.68,1590.59,1409.87,553.96,47.67,521.33,8.4357,38.75,23.209
2,226,61,643.23,1601.02,1408.9,553.45,47.46,521.59,8.4744,38.83,23.3575
2,227,60,642.8,1587.46,1410.4,553.73,47.66,521.28,8.4472,38.8,23.2895
2,228,59,642.67,1592.83,1406.88,553.35,47.46,521.18,8.4493,38.72,23.2553
2,229,58,642.32,1593.83,1407.69,553.0,47.65,521.66,8.4447,38.82,23.1824
2,230,57,642.68,1593.67,1412.71,553.43,47.69,520.94,8.4482,38.71,23.2213
2,231,56,642.99,1593.78,1404.68,552.61,47.64,521.73,8.462,38.81,23.2847
2,232,55,642.98,1590.33,1411.66,553.53,47.56,520.9,8.4395,38.7,23.2459
2,233,54,642.96,1599.65,1413.34,553.49,47.66,521.63,8.448,38.63,23.3894
2,234,53,643.49,1588.68,1412.07,553.31,47.58,521.42,8.4341,38.87,23.2635
2,235,52,642.63,1594.54,1406.42,552.42,47.85,521.66,8.4699,38.82,23.2137
2,236,51,643.01,1598.16,1410.66,553.52,47.63,521.17,8.4679,38.63,23.275
2,237,50,643.14,1593.05,1419.76,552.78,47.65,520.7,8.4742,38.57,23.2618
2,238,49,643.13,1599.64,1413.73,552.98,47.52,521.34,8.4681,38.67,23.1829
2,239,48,642.73,1598.37,1417.49,553.05,47.83,520.66,8.4318,38.68,23.2728
2,240,47,642.61,1599.71,1406.54,553.18,47.66,521.18,8.482,38.76,23.314
2,241,46,643.14,1598.65,1418.33,552.36,47.7,521.1,8.4423,38.8,23.1703
2,242,45,643.77,1593.7,1408.71,553.07,47.54,521.6,8.4377,38.78,23.2157
2,243,44,643.04,1593.98,1411.41,552.71,47.55,521.05,8.4661,38.57,23.2729
2,244,43,642.88,1595.99,1413.04,552.68,47.71,520.6,8.4785,38.57,23.3427
2,245,42,642.7,1590.93,1418.05,552.75,47.75,521.03,8.4748,38.73,23.2067
2,246,41,642.85,1589.74,1420.2,552.57,47.72,521.27,8.4702,38.66,23.27
2,247,40,642.88,1601.2,1413.56,552.46,47.7,520.61,8.4745,38.58,23.2229
2,248,39,643.06,1599.41,1417.22,552.52,47.75,520.49,8.5015,38.8,23.19
2,249,38,643.79,1599.77,1419.19,551.56,47.66,520.7,8.4615,38.88,23.2251
2,250,37,643.15,1598.28,1415.35,553.0,47.79,520.37,8.4495,38.71,23.1868
2,251,36,642.47,1598.68,1418.61,552.01,47.92,520.99,8.467,38.54,23.2506
2,252,35,642.83,1596.89,1422.69,552.51,47.7,519.98,8.4779,38.5,23.2033
2,253,34,643.01,1596.43,1416.12,553.07,47.69,520.7,8.4662,38.72,23.17
2,254,33,643.31,1593.88,1423.55,551.99,47.95,520.83,8.4604,38.78,23.1766
2,255,32,643.48,1598.25,1412.73,553.26,47.67,520.85,8.4829,38.67,23.2282
2,256,31,642.92,1598.83,1421.46,552.68,47.77,520.67,8.5297,38.62,23.2518
2,257,30,643.06,1593.17,1426.94,552.19,48.02,520.95,8.4847,38.64,23.2133
2,258,29,642.93,1599.77,1421.07,552.71,47.66,520.79,8.4796,38.49,23.1194
2,259,28,642.78,1597.65,1416.63,552.58,47.91,520.52,8.5312,38.48,23.1053
2,260,27,642.94,1593.51,1419.41,552.02,47.94,520.54,8.4766,38.44,23.153
2,261,26,643.69,1594.0,1419.92,552.31,48.03,519.98,8.4775,38.58,23.1426
2,262,25,643.05,1588.3,1418.2,553.01,47.82,520.68,8.467,38.4,23.1573
2,263,24,643.16,1592.32,1422.82,552.81,47.91,521.04,8.5205,38.81,23.1446
2,264,23,643.47,1610.1,1424.48,552.17,48.07,520.47,8.522,38.67,23.2342
2,265,22,643.03,1593.48,1420.27,552.45,47.66,520.27,8.5185,38.66,23.0402
2,266,21,643.14,1591.54,1422.54,551.84,47.84,520.52,8.461,38.51,23.1815
2,267,20,642.96,1602.23,1422.12,552.61,47.8,520.2,8.4596,38.49,23.1591
2,268,19,643.1,1602.53,1419.61,552.1,47.96,520.93,8.5129,38.55,23.1937
2,269,18,643.11,1594.52,1419.23,551.28,48.09,519.74,8.5043,38.71,22.9897
2,270,17,643.12,1604.32,1424.27,551.75,48.04,520.35,8.5204,38.59,23.1713
2,271,16,643.87,1607.43,1425.06,551.73,48.14,519.97,8.5014,38.49,22.9721
2,272,15,643.27,1600.02,1426.7,552.44,47.96,520.56,8.5126,38.48,23.1781
2,273,14,643.71,1598.88,1418.55,552.47,47.88,519.72,8.5098,38.53,23.1182
2,274,13,643.18,1598.98,1427.83,551.25,48.07,519.73,8.488,38.27,23.1046
2,275,12,643.67,1595.3,1421.8,551.86,48.02,520.0,8.5136,38.67,23.198
2,276,11,643.82,1605.46,1429.66,551.43,47.98,520.09,8.5177,38.41,23.0895
2,277,10,643.91,1601.47,1424.78,552.45,48.03,519.93,8.5206,38.68,23.0609
2,278,9,643.44,1597.61,1423.67,551.49,47.99,519.72,8.5285,38.49,23.0702
2,279,8,643.64,1594.8,1426.95,551.16,48.13,519.66,8.5237,38.51,23.046
2,280,7,643.63,1594.21,1422.89,551.84,48.12,519.91,8.4889,38.56,23.1462
2,281,6,643.6,1598.25,1424.36,551.44,48.17,519.48,8.5377,38.52,23.0385
2,282,5,643.94,1598.56,1426.87,552.29,48.27,520.05,8.5149,38.44,23.094
2,283,4,643.78,1602.03,1429.67,551.46,48.21,520.07,8.5199,38.42,23.0358
2,284,3,643.91,1601.35,1430.04,551.96,48.18,519.95,8.5291,38.23,23.1196
2,285,2,643.67,1596.84,1431.17,550.85,48.27,519.91,8.5242,38.39,23.1155
2,286,1,643.44,1603.63,1429.57,551.61,48.14,519.51,8.4932,38.33,23.0169
2,287,0,643.85,1608.5,1430.84,551.66,48.12,519.81,8.5365,38.43,23.0848
3,1,178,642.04,1584.2,1398.13,553.96,47.14,522.24,8.4207,38.96,23.3205
3,2,177,642.66,1587.04,1398.62,554.76,47.35,522.03,8.3949,39.07,23.4369
3,3,176,642.07,1580.75,1401.1,554.51,46.94,522.16,8.382,39.03,23.3162
3,4,175,642.5,1580.12,1395.76,554.48,47.44,522.31,8.394,38.94,23.4901
3,5,174,641.97,1581.48,1394.05,554.14,47.16,522.0,8.4233,38.9,23.419
3,6,173,642.65,1581.26,1397.98,554.86,47.12,522.58,8.4126,39.04,23.4656
3,7,172,642.62,1583.68,1405.76,554.29,47.26,522.08,8.4369,39.03,23.4051
3,8,171,642.23,1581.6,1401.86,554.11,47.13,521.87,8.4197,38.85,23.3564
3,9,170,642.6,1581.04,1398.3,554.61,47.16,522.47,8.4151,39.02,23.3873
3,10,169,642.72,1582.2,1400.07,554.28,47.22,522.4,8.4063,38.96,23.3129
3,11,168,641.94,1591.43,1400.59,554.88,47.4,522.02,8.4237,38.8,23.4161
3,12,167,642.61,1583.92,1404.93,553.45,47.17,522.07,8.3779,38.9,23.3028
3,13,166,642.63,1583.25,1403.52,555.25,47.25,522.26,8.3743,39.16,23.3372
3,14,165,642.16,1591.03,1396.35,554.31,47.27,521.69,8.4339,38.9,23.3506
3,15,164,641.83,1585.29,1398.77,554.36,47.15,522.0,8.4311,39.02,23.2825
3,16,163,642.65,1589.05,1392.15,554.17,47.26,522.25,8.4147,38.94,23.4078
3,17,162,642.78,1588.94,1395.76,553.74,47.35,522.37,8.4018,39.13,23.4031
3,18,161,642.26,1584.36,1402.3,554.52,47.38,521.8,8.4244,39.0,23.3709
3,19,160,642.05,1580.67,1402.82,553.99,47.23,522.18,8.413,39.12,23.4505
3,20,159,642.25,1580.73,1394.57,554.54,47.1,522.29,8.398,38.93,23.3357
3,21,158,642.18,1586.78,1398.83,554.32,47.27,522.67,8.4302,39.13,23.3923
3,22,157,642.34,1589.55,1405.28,554.71,47.3,522.53,8.432,39.09,23.4213
3,23,156,642.07,1585.2,1395.59,554.04,47.12,522.22,8.3839,38.94,23.3791
3,24,155,642.24,1585.08,1395.73,554.65,47.26,521.66,8.3768,38.81,23.3903
3,25,154,642.24,1579.4,1390.93,554.21,47.17,522.15,8.3845,38.9,23.4004
3,26,153,641.61,1586.92,1401.63,553.9,47.28,521.93,8.4062,39.01,23.2767
3,27,152,642.36,1581.83,1400.85,554.67,47.17,521.69,8.4095,38.97,23.3769
3,28,151,641.48,1590.59,1400.68,553.51,47.22,522.27,8.3998,38.91,23.4092
3,29,150,642.01,1584.71,1396.05,554.94,47.24,522.15,8.4387,39.15,23.3378
3,30,149,642.21,1584.95,1398.1,554.05,47.23,522.35,8.3927,39.01,23.3824
3,31,148,642.33,1588.68,1393.95,553.06,47.33,521.92,8.393,38.98,23.3272
3,32,147,642.55,1583.7,1400.58,554.32,47.3,522.11,8.392,39.1,23.3545
3,33,146,641.82,1583.55,1403.93,554.27,47.31,522.1,8.4086,38.98,23.4537
3,34,145,642.83,1584.17,1397.47,554.42,47.2,522.34,8.4035,39.0,23.3728
3,35,144,642.08,1584.57,1396.92,554.1,47.26,522.19,8.3924,39.03,23.343
3,36,143,642.06,1580.96,1399.12,554.11,47.33,522.77,8.3794,38.84,23.3414
3,37,142,641.68,1582.96,1396.65,555.28,47.17,522.14,8.4142,38.78,23.2711
3,38,141,641.72,1577.99,1401.83,554.11,47.44,521.81,8.4094,38.98,23.3501
3,39,140,641.94,1580.42,1400.8,554.18,47.1,522.0,8.3738,38.79,23.3514
3,40,139,641.97,1579.38,1403.24,553.75,47.09,521.84,8.3987,39.09,23.4079
3,41,138,642.79,1586.38,1394.92,554.68,47.32,522.69,8.3682,38.99,23.3774
3,42,137,642.61,1586.25,1404.49,554.31,47.31,522.02,8.3828,39.11,23.4412
3,43,136,642.58,1587.9,1401.51,554.18,47.35,521.7,8.4397,39.03,23.3024
3,44,135,642.21,1586.83,1395.48,554.45,47.17,522.47,8.4259,39.14,23.448
3,45,134,642.15,1582.99,1398.33,554.43,47.06,522.17,8.4342,39.23,23.4284
3,46,133,642.42,1590.25,1401.55,554.0,47.38,521.88,8.4024,38.81,23.3352
3,47,132,642.26,1587.55,1395.3,554.82,47.29,522.2,8.4134,39.01,23.4428
3,48,131,642.01,1587.21,1392.94,554.41,47.32,521.88,8.4199,38.92,23.406
3,49,130,642.16,1583.53,1396.11,554.28,47.33,522.28,8.3716,39.0,23.3813
3,50,129,642.51,1586.16,1402.64,553.87,47.27,522.07,8.4054,39.02,23.4013
3,51,128,642.39,1592.16,1401.05,554.15,47.14,522.18,8.4004,39.02,23.3874
3,52,127,642.29,1582.66,1404.99,554.39,47.36,522.73,8.3954,39.14,23.4006
3,53,126,642.02,1588.04,1399.78,554.54,47.21,522.54,8.4046,38.99,23.3824
3,54,125,642.03,1585.66,1407.04,554.28,47.45,522.19,8.3958,38.85,23.4086
3,55,124,642.41,1594.2,1399.08,554.34,47.22,522.09,8.4135,38.9,23.4306
3,56,123,642.73,1586.08,1403.97,554.47,47.14,522.08,8.4042,39.1,23.4319
3,57,122,642.56,1581.97,1398.55,553.99,47.28,522.06,8.4128,38.92,23.366
3,58,121,642.52,1581.31,1403.99,553.58,47.35,521.85,8.4032,38.88,23.3982
3,59,120,642.31,1587.46,1397.56,553.88,47.22,522.85,8.4039,39.15,23.388
3,60,119,641.8,1586.82,1405.66,553.34,47.47,522.23,8.4616,38.94,23.2905
3,61,118,642.5,1585.5,1392.35,554.01,47.26,521.8,8.4046,38.83,23.3697
3,62,117,642.18,1591.5,1403.57,553.67,47.28,522.16,8.417,38.96,23.4182
3,63,116,642.1,1583.42,1398.98,554.61,47.27,522.27,8.4241,39.01,23.3903
3,64,115,642.53,1590.04,1404.68,553.9,47.24,522.24,8.4227,39.13,23.3791
3,65,114,641.69,1586.21,1400.69,554.63,47.29,522.25,8.4379,39.12,23.4958
3,66,113,642.25,1577.22,1397.9,553.79,47.31,522.15,8.4032,38.92,23.432
3,67,112,642.0,1584.55,1403.87,553.84,47.29,521.81,8.419,39.04,23.4697
3,68,111,642.94,1587.27,1400.37,554.43,47.31,522.14,8.4005,39.08,23.3725
3,69,110,642.05,1581.93,1404.2,555.14,47.24,521.69,8.4404,39.07,23.3595
3,70,109,642.54,1587.02,1397.09,553.8,47.44,521.88,8.4183,39.12,23.4527
3,71,108,642.9,1579.41,1401.19,554.59,47.43,522.0,8.3895,38.89,23.3944
3,72,107,642.25,1590.21,1389.86,554.25,47.48,521.66,8.4042,38.88,23.293
3,73,106,642.42,1585.01,1400.06,554.31,47.23,523.18,8.406,38.89,23.4922
3,74,105,642.75,1589.64,1405.76,554.4,47.14,521.78,8.4211,38.93,23.3845
3,75,104,642.25,1592.23,1406.98,553.73,47.25,522.24,8.4043,39.1,23.41
3,76,103,642.52,1589.35,1405.34,553.91,47.35,522.25,8.3813,38.95,23.4065
3,77,102,642.98,1584.13,1405.99,554.08,47.16,522.52,8.4375,38.78,23.4131
3,78,101,642.43,1579.52,1400.53,553.62,47.38,521.57,8.4174,38.97,23.3301
3,79,100,642.31,1582.4,1403.49,553.6,47.28,522.72,8.384,38.92,23.3451
3,80,99,641.74,1580.95,1405.37,553.21,47.34,521.97,8.3935,39.03,23.5181
3,81,98,642.55,1581.73,1402.65,553.88,47.46,521.34,8.4145,38.86,23.3728
3,82,97,642.24,1583.69,1400.4,553.7,47.22,522.16,8.4089,38.87,23.3822
3,83,96,642.27,1591.3,1398.73,553.79,47.51,522.02,8.3789,39.0,23.4426
3,84,95,642.18,1593.32,1400.62,554.01,47.51,522.19,8.3901,38.89,23.3873
3,85,94,641.95,1587.14,1414.11,554.09,47.25,521.84,8.3949,38.87,23.314
3,86,93,642.69,1586.09,1401.01,553.83,47.37,522.19,8.4188,39.03,23.3333
3,87,92,642.32,1588.25,1402.17,554.11,47.32,522.1,8.3939,39.01,23.3373
3,88,91,642.27,1585.9,1400.09,553.59,47.33,521.9,8.4078,39.04,23.2656
3,89,90,642.33,1582.29,1404.14,555.01,47.39,521.93,8.4044,38.81,23.3864
3,90,89,642.36,1597.84,1406.26,554.58,47.4,521.92,8.3972,38.81,23.2711
3,91,88,641.99,1582.81,1399.5,553.72,47.38,521.83,8.4327,38.95,23.3909
3,92,87,642.29,1590.07,1400.27,553.5,47.39,521.96,8.373,38.87,23.4344
3,93,86,642.1,1593.66,1409.21,553.83,47.43,521.6,8.4032,39.21,23.2352
3,94,85,642.58,1588.9,1401.08,554.76,47.48,521.94,8.4166,39.0,23.4437
3,95,84,642.37,1585.69,1406.13,554.41,47.32,521.79,8.4012,38.89,23.4594
3,96,83,642.89,1582.86,1400.62,554.08,47.31,521.48,8.4333,38.87,23.378
3,97,82,642.94,1587.51,1408.05,554.13,47.41,522.71,8.4313,38.79,23.3339
3,98,81,642.4,1586.19,1403.62,553.85,47.35,521.93,8.4405,38.96,23.2921
3,99,80,642.67,1589.42,1398.72,553.82,47.37,522.06,8.4388,38.91,23.3834
3,100,79,642.29,1579.98,1404.16,554.94,47.3,522.01,8.4212,38.88,23.3073
3,101,78,642.24,1587.77,1405.55,554.34,47.42,522.6,8.4112,38.75,23.3883
3,102,77,642.63,1579.35,1408.84,553.87,47.39,521.95,8.3913,38.97,23.3669
3,103,76,642.28,1585.62,1395.4,553.38,47.48,522.05,8.4025,38.96,23.3251
3,104,75,642.46,1586.74,1403.37,554.63,47.44,521.66,8.4345,38.93,23.2958
3,105,74,641.85,1591.89,1397.73,553.69,47.32,521.73,8.4312,38.93,23.321
3,106,73,642.51,1586.44,1405.62,554.31,47.32,522.11,8.4098,38.93,23.3755
3,107,72,642.36,1586.96,1410.67,553.57,47.45,521.79,8.4326,38.89,23.3666
3,108,71,642.98,1583.29,1405.94,553.52,47.25,521.48,8.4371,38.89,23.4032
3,109,70,642.48,1588.21,1402.77,554.91,47.32,521.59,8.4285,38.9,23.2637
3,110,69,642.92,1592.41,1403.14,554.15,47.41,521.46,8.4157,38.88,23.2577
3,111,68,642.25,1583.83,1401.73,553.74,47.41,522.09,8.4242,38.77,23.3791
3,112,67,642.65,1584.14,1400.61,553.64,47.41,521.35,8.4176,39.0,23.314
3,113,66,642.5,1590.74,1408.52,554.0,47.41,522.28,8.4318,38.95,23.3993
3,114,65,642.46,1588.4,1407.81,554.04,47.18,521.68,8.4222,38.78,23.3687
3,115,64,642.22,1588.97,1400.56,553.54,47.53,521.6,8.4566,39.01,23.3428
3,116,63,642.62,1591.56,1407.84,553.54,47.36,521.91,8.4083,38.77,23.4147
3,117,62,642.76,1587.74,1402.28,553.84,47.48,521.74,8.423,38.84,23.4284
3,118,61,642.26,1590.05,1408.53,553.52,47.44,522.37,8.4675,38.92,23.2813
3,119,60,642.0,1588.1,1398.22,553.47,47.53,521.72,8.4442,38.85,23.2826
3,120,59,642.6,1585.58,1408.79,553.63,47.35,521.47,8.4458,38.83,23.3816
3,121,58,642.27,1585.86,1413.79,553.75,47.48,521.77,8.4103,38.92,23.2834
3,122,57,642.72,1586.83,1406.06,553.77,47.43,521.94,8.413,38.72,23.2005
3,123,56,642.49,1594.72,1408.04,554.28,47.56,522.27,8.4506,39.0,23.4
3,124,55,642.0,1588.41,1405.29,553.12,47.31,521.32,8.4264,39.09,23.3056
3,125,54,642.82,1580.5,1405.04,553.25,47.34,521.86,8.464,38.8,23.2509
3,126,53,642.76,1583.13,1409.96,554.41,47.41,521.56,8.4597,38.9,23.2845
3,127,52,642.67,1593.61,1395.95,554.01,47.54,521.42,8.437,38.91,23.2823
